wavelength,window,geomag,period,lag_hours,spearman_r,n
284,21,quiet_kp3,2411,99,0.35887096774193544,32
284,21,quiet_kp3,2411,102,0.28104838709677427,31
284,21,quiet_kp3,2411,105,0.13637374860956616,30
284,21,quiet_kp3,2411,108,-0.06502463054187191,29
284,21,quiet_kp3,2411,111,-0.1650246305418719,29
284,21,quiet_kp3,2411,114,-0.1689655172413793,29
284,21,quiet_kp3,2411,117,-0.18374384236453198,29
284,21,quiet_kp3,2411,120,-0.17536945812807878,29
304,21,quiet_kp3,2411,0,0.8945736434108527,44
304,21,quiet_kp3,2411,3,0.8954193093727977,44
304,21,quiet_kp3,2411,6,0.8934460887949258,44
304,21,quiet_kp3,2411,9,0.9061310782241014,44
304,21,quiet_kp3,2411,12,0.9088090204369275,44
304,21,quiet_kp3,2411,15,0.9038759689922481,44
304,21,quiet_kp3,2411,18,0.9058491895701198,44
304,21,quiet_kp3,2411,21,0.9054263565891472,44
304,21,quiet_kp3,2411,24,0.8607378129117259,45
304,21,quiet_kp3,2411,27,0.8287220026350461,45
304,21,quiet_kp3,2411,30,0.8159420289855072,45
304,21,quiet_kp3,2411,33,0.8067193675889326,45
304,21,quiet_kp3,2411,36,0.7798418972332015,45
304,21,quiet_kp3,2411,39,0.7532279314888011,45
304,21,quiet_kp3,2411,42,0.753623188405797,45
304,21,quiet_kp3,2411,45,0.7461133069828721,45
304,21,quiet_kp3,2411,48,0.7528326745718049,45
304,21,quiet_kp3,2411,51,0.7367588932806323,45
304,21,quiet_kp3,2411,54,0.7371541501976284,45
304,21,quiet_kp3,2411,57,0.7413702239789195,45
304,21,quiet_kp3,2411,60,0.7455862977602108,45
304,21,quiet_kp3,2411,63,0.6995066948555321,44
304,21,quiet_kp3,2411,66,0.6673210510419814,43
304,21,quiet_kp3,2411,69,0.659346892472247,42
304,21,quiet_kp3,2411,72,0.6378048780487806,41
304,21,quiet_kp3,2411,75,0.5870544090056287,40
304,21,quiet_kp3,2411,78,0.5396761133603238,39
304,21,quiet_kp3,2411,81,0.47302768355399927,38
304,21,quiet_kp3,2411,84,0.39189189189189183,37
304,21,quiet_kp3,2411,87,0.2628056628056628,36
304,21,quiet_kp3,2411,90,0.16442577030812328,35
304,21,quiet_kp3,2411,93,0.030710466004583648,34
304,21,quiet_kp3,2411,96,-0.12232620320855615,33
304,21,quiet_kp3,2411,99,-0.2107771260997067,32
304,21,quiet_kp3,2411,102,-0.2955645161290323,31
304,21,quiet_kp3,2411,105,-0.38242491657397104,30
304,21,quiet_kp3,2411,108,-0.579310344827586,29
304,21,quiet_kp3,2411,111,-0.5379310344827586,29
304,21,quiet_kp3,2411,114,-0.4660098522167487,29
304,21,quiet_kp3,2411,117,-0.46748768472906393,29
304,21,quiet_kp3,2411,120,-0.49605911330049257,29
1175,21,quiet_kp3,2411,0,0.7995771670190274,44
1175,21,quiet_kp3,2411,3,0.8357998590556729,44
1175,21,quiet_kp3,2411,6,0.8541226215644818,44
1175,21,quiet_kp3,2411,9,0.7866102889358703,44
1175,21,quiet_kp3,2411,12,0.761522198731501,44
1175,21,quiet_kp3,2411,15,0.7929527836504581,44
1175,21,quiet_kp3,2411,18,0.7795630725863284,44
1175,21,quiet_kp3,2411,21,0.7499647639182522,44
1175,21,quiet_kp3,2411,24,0.7271409749670619,45
1175,21,quiet_kp3,2411,27,0.7237154150197628,45
1175,21,quiet_kp3,2411,30,0.7104084321475626,45
1175,21,quiet_kp3,2411,33,0.7168642951251646,45
1175,21,quiet_kp3,2411,36,0.7384716732542819,45
1175,21,quiet_kp3,2411,39,0.7563899868247692,45
1175,21,quiet_kp3,2411,42,0.7815546772068509,45
1175,21,quiet_kp3,2411,45,0.7805006587615282,45
1175,21,quiet_kp3,2411,48,0.7662714097496705,45
1175,21,quiet_kp3,2411,51,0.7620553359683794,45
1175,21,quiet_kp3,2411,54,0.7690382081686429,45
1175,21,quiet_kp3,2411,57,0.7590250329380763,45
1175,21,quiet_kp3,2411,60,0.7501976284584978,45
1175,21,quiet_kp3,2411,63,0.7291050035236081,44
1175,21,quiet_kp3,2411,66,0.686650558743582,43
1175,21,quiet_kp3,2411,69,0.6577262782594603,42
1175,21,quiet_kp3,2411,72,0.6121951219512196,41
1175,21,quiet_kp3,2411,75,0.579549718574109,40
1175,21,quiet_kp3,2411,78,0.5062753036437248,39
1175,21,quiet_kp3,2411,81,0.4603348287558814,38
1175,21,quiet_kp3,2411,84,0.39070649596965384,37
1175,21,quiet_kp3,2411,87,0.3284427284427285,36
1175,21,quiet_kp3,2411,90,0.2543417366946779,35
1175,21,quiet_kp3,2411,93,0.06982429335370512,34
1175,21,quiet_kp3,2411,96,-0.12733957219251338,33
1175,21,quiet_kp3,2411,99,-0.19208211143695011,32
1175,21,quiet_kp3,2411,102,-0.28508064516129034,31
1175,21,quiet_kp3,2411,105,-0.38598442714126807,30
1175,21,quiet_kp3,2411,108,-0.580295566502463,29
1175,21,quiet_kp3,2411,111,-0.5738916256157635,29
1175,21,quiet_kp3,2411,114,-0.4773399014778324,29
1175,21,quiet_kp3,2411,117,-0.3630541871921181,29
1175,21,quiet_kp3,2411,120,-0.4812807881773397,29
1216,21,quiet_kp3,2411,0,0.8665257223396758,44
1216,21,quiet_kp3,2411,3,0.8914728682170542,44
1216,21,quiet_kp3,2411,6,0.9120507399577167,44
1216,21,quiet_kp3,2411,9,0.8906272022551093,44
1216,21,quiet_kp3,2411,12,0.871458773784355,44
1216,21,quiet_kp3,2411,15,0.9048625792811837,44
1216,21,quiet_kp3,2411,18,0.9203664552501761,44
1216,21,quiet_kp3,2411,21,0.8862579281183932,44
1216,21,quiet_kp3,2411,24,0.8280632411067192,45
1216,21,quiet_kp3,2411,27,0.8387351778656125,45
1216,21,quiet_kp3,2411,30,0.8380764163372857,45
1216,21,quiet_kp3,2411,33,0.7919631093544137,45
1216,21,quiet_kp3,2411,36,0.7578392621870881,45
1216,21,quiet_kp3,2411,39,0.7662714097496705,45
1216,21,quiet_kp3,2411,42,0.7753623188405797,45
1216,21,quiet_kp3,2411,45,0.7480895915678524,45
1216,21,quiet_kp3,2411,48,0.7220026350461133,45
1216,21,quiet_kp3,2411,51,0.7275362318840578,45
1216,21,quiet_kp3,2411,54,0.7451910408432147,45
1216,21,quiet_kp3,2411,57,0.7254281949934123,45
1216,21,quiet_kp3,2411,60,0.7100131752305664,45
1216,21,quiet_kp3,2411,63,0.7004933051444678,44
1216,21,quiet_kp3,2411,66,0.7046209604349138,43
1216,21,quiet_kp3,2411,69,0.6570780325743457,42
1216,21,quiet_kp3,2411,72,0.5883275261324044,41
1216,21,quiet_kp3,2411,75,0.5467166979362101,40
1216,21,quiet_kp3,2411,78,0.5188259109311741,39
1216,21,quiet_kp3,2411,81,0.44983039719881823,38
1216,21,quiet_kp3,2411,84,0.3672356567093409,37
1216,21,quiet_kp3,2411,87,0.3263835263835264,36
1216,21,quiet_kp3,2411,90,0.2901960784313726,35
1216,21,quiet_kp3,2411,93,0.08388082505729565,34
1216,21,quiet_kp3,2411,96,-0.1306818181818182,33
1216,21,quiet_kp3,2411,99,-0.17705278592375365,32
1216,21,quiet_kp3,2411,102,-0.24475806451612908,31
1216,21,quiet_kp3,2411,105,-0.4313681868743047,30
1216,21,quiet_kp3,2411,108,-0.6162561576354678,29
1216,21,quiet_kp3,2411,111,-0.45172413793103444,29
1216,21,quiet_kp3,2411,114,-0.35073891625615755,29
1216,21,quiet_kp3,2411,117,-0.47241379310344817,29
1216,21,quiet_kp3,2411,120,-0.5541871921182264,29
1335,21,quiet_kp3,2411,0,0.9083861874559548,44
1335,21,quiet_kp3,2411,3,0.9164200140944327,44
1335,21,quiet_kp3,2411,6,0.8926004228329808,44
1335,21,quiet_kp3,2411,9,0.8717406624383369,44
1335,21,quiet_kp3,2411,12,0.8545454545454545,44
1335,21,quiet_kp3,2411,15,0.8538407329105003,44
1335,21,quiet_kp3,2411,18,0.8428470754052148,44
1335,21,quiet_kp3,2411,21,0.8241014799154335,44
1335,21,quiet_kp3,2411,24,0.7808959156785245,45
1335,21,quiet_kp3,2411,27,0.7689064558629775,45
1335,21,quiet_kp3,2411,30,0.766798418972332,45
1335,21,quiet_kp3,2411,33,0.775098814229249,45
1335,21,quiet_kp3,2411,36,0.7699604743083003,45
1335,21,quiet_kp3,2411,39,0.7515151515151514,45
1335,21,quiet_kp3,2411,42,0.7501976284584978,45
1335,21,quiet_kp3,2411,45,0.7545454545454544,45
1335,21,quiet_kp3,2411,48,0.7574440052700921,45
1335,21,quiet_kp3,2411,51,0.735836627140975,45
1335,21,quiet_kp3,2411,54,0.7517786561264822,45
1335,21,quiet_kp3,2411,57,0.7644268774703556,45
1335,21,quiet_kp3,2411,60,0.7739130434782607,45
1335,21,quiet_kp3,2411,63,0.7238900634249471,44
1335,21,quiet_kp3,2411,66,0.6845363938387193,43
1335,21,quiet_kp3,2411,69,0.6825216757150959,42
1335,21,quiet_kp3,2411,72,0.655226480836237,41
1335,21,quiet_kp3,2411,75,0.5881801125703565,40
1335,21,quiet_kp3,2411,78,0.5248987854251013,39
1335,21,quiet_kp3,2411,81,0.4931611773717037,38
1335,21,quiet_kp3,2411,84,0.40422000948316733,37
1335,21,quiet_kp3,2411,87,0.26666666666666666,36
1335,21,quiet_kp3,2411,90,0.16358543417366947,35
1335,21,quiet_kp3,2411,93,0.05851795263559969,34
1335,21,quiet_kp3,2411,96,-0.059826203208556146,33
1335,21,quiet_kp3,2411,99,-0.1942815249266862,32
1335,21,quiet_kp3,2411,102,-0.3217741935483871,31
1335,21,quiet_kp3,2411,105,-0.396662958843159,30
1335,21,quiet_kp3,2411,108,-0.5635467980295564,29
1335,21,quiet_kp3,2411,111,-0.5536945812807881,29
1335,21,quiet_kp3,2411,114,-0.534975369458128,29
1335,21,quiet_kp3,2411,117,-0.5571428571428569,29
1335,21,quiet_kp3,2411,120,-0.5694581280788177,29
1405,21,quiet_kp3,2411,0,0.8122621564482029,44
1405,21,quiet_kp3,2411,3,0.7957716701902747,44
1405,21,quiet_kp3,2411,6,0.7973220577871739,44
1405,21,quiet_kp3,2411,9,0.8145172656800562,44
1405,21,quiet_kp3,2411,12,0.8638477801268498,44
1405,21,quiet_kp3,2411,15,0.8752642706131076,44
1405,21,quiet_kp3,2411,18,0.8346723044397463,44
1405,21,quiet_kp3,2411,21,0.8611698379140239,44
1405,21,quiet_kp3,2411,24,0.8976284584980236,45
1405,21,quiet_kp3,2411,27,0.89433465085639,45
1405,21,quiet_kp3,2411,30,0.8729907773386034,45
1405,21,quiet_kp3,2411,33,0.8660079051383399,45
1405,21,quiet_kp3,2411,36,0.8840579710144927,45
1405,21,quiet_kp3,2411,39,0.8731225296442687,45
1405,21,quiet_kp3,2411,42,0.8496706192358365,45
1405,21,quiet_kp3,2411,45,0.8444005270092225,45
1405,21,quiet_kp3,2411,48,0.8196310935441371,45
1405,21,quiet_kp3,2411,51,0.8235836627140973,45
1405,21,quiet_kp3,2411,54,0.807905138339921,45
1405,21,quiet_kp3,2411,57,0.7673254281949934,45
1405,21,quiet_kp3,2411,60,0.7681159420289854,45
1405,21,quiet_kp3,2411,63,0.7541930937279774,44
1405,21,quiet_kp3,2411,66,0.7145877378435518,43
1405,21,quiet_kp3,2411,69,0.6870593955108988,42
1405,21,quiet_kp3,2411,72,0.658885017421603,41
1405,21,quiet_kp3,2411,75,0.600375234521576,40
1405,21,quiet_kp3,2411,78,0.5502024291497976,39
1405,21,quiet_kp3,2411,81,0.48681474997264473,38
1405,21,quiet_kp3,2411,84,0.3937885253674727,37
1405,21,quiet_kp3,2411,87,0.3305019305019305,36
1405,21,quiet_kp3,2411,90,0.21988795518207285,35
1405,21,quiet_kp3,2411,93,0.031932773109243695,34
1405,21,quiet_kp3,2411,96,-0.06483957219251336,33
1405,21,quiet_kp3,2411,99,-0.12683284457478003,32
1405,21,quiet_kp3,2411,102,-0.23266129032258068,31
1405,21,quiet_kp3,2411,105,-0.303670745272525,30
1405,21,quiet_kp3,2411,108,-0.42955665024630535,29
1405,21,quiet_kp3,2411,111,-0.5029556650246305,29
1405,21,quiet_kp3,2411,114,-0.5123152709359605,29
1405,21,quiet_kp3,2411,117,-0.48817733990147766,29
1405,21,quiet_kp3,2411,120,-0.5211822660098521,29
256,39,all,full,0,0.5725548483426635,1665
256,39,all,full,3,0.5753644139768613,1664
256,39,all,full,6,0.5787958002537547,1663
256,39,all,full,9,0.5820779489973193,1662
256,39,all,full,12,0.5844186470788991,1661
256,39,all,full,15,0.5868382767865349,1660
256,39,all,full,18,0.5894932758823189,1659
256,39,all,full,21,0.5917911647706949,1658
256,39,all,full,24,0.5933643168347782,1657
256,39,all,full,27,0.5944118894976388,1656
256,39,all,full,30,0.5955170023824305,1655
256,39,all,full,33,0.5962226278012277,1654
256,39,all,full,36,0.5960721636217394,1653
256,39,all,full,39,0.5959770492453508,1652
256,39,all,full,42,0.5958446198136576,1651
256,39,all,full,45,0.5941363881014221,1651
256,39,all,full,48,0.5917265278429031,1651
256,39,all,full,51,0.589173807641711,1651
256,39,all,full,54,0.5864878535317611,1651
256,39,all,full,57,0.5838767611675659,1651
256,39,all,full,60,0.5809454445194471,1651
256,39,all,full,63,0.578739335374662,1650
256,39,all,full,66,0.5768753535936353,1649
256,39,all,full,69,0.5742096043676481,1647
256,39,all,full,72,0.5709732954066495,1645
256,39,all,full,75,0.5675646457044513,1643
256,39,all,full,78,0.5649549435448084,1641
256,39,all,full,81,0.5621531248802488,1639
256,39,all,full,84,0.5590624210109731,1637
256,39,all,full,87,0.5546081284069602,1636
256,39,all,full,90,0.5500052871303682,1636
256,39,all,full,93,0.5442050481934573,1636
256,39,all,full,96,0.5370246030860041,1636
256,39,all,full,99,0.5301427667706001,1636
256,39,all,full,102,0.5241691932691356,1636
256,39,all,full,105,0.5177888457567513,1636
256,39,all,full,108,0.5100026957034012,1636
256,39,all,full,111,0.5030827113558952,1635
256,39,all,full,114,0.49770945494407876,1633
256,39,all,full,117,0.4924441741466592,1631
256,39,all,full,120,0.48614508670435186,1629
284,39,all,full,0,0.6531335325190367,1665
284,39,all,full,3,0.6567391999404928,1664
284,39,all,full,6,0.6609562681192153,1663
284,39,all,full,9,0.6644415765965616,1662
284,39,all,full,12,0.6674795422264413,1661
284,39,all,full,15,0.6707948776204025,1660
284,39,all,full,18,0.6741114853032191,1659
284,39,all,full,21,0.6766932259658496,1658
284,39,all,full,24,0.6786766956323812,1657
284,39,all,full,27,0.6800586525451983,1656
284,39,all,full,30,0.6814630360581478,1655
284,39,all,full,33,0.6827975548244218,1654
284,39,all,full,36,0.6836399918826577,1653
284,39,all,full,39,0.6845201722654193,1652
284,39,all,full,42,0.6854292591167007,1651
284,39,all,full,45,0.6853890084291793,1651
284,39,all,full,48,0.6843436851417634,1651
284,39,all,full,51,0.6828211638888272,1651
284,39,all,full,54,0.6814476008443712,1651
284,39,all,full,57,0.6801912914257771,1651
284,39,all,full,60,0.6783773679943439,1651
284,39,all,full,63,0.6768069576718102,1650
284,39,all,full,66,0.6756787097692736,1649
284,39,all,full,69,0.6740887901269712,1647
284,39,all,full,72,0.671773350314202,1645
284,39,all,full,75,0.6691063656479419,1643
284,39,all,full,78,0.6669699314603988,1641
284,39,all,full,81,0.6644043194215072,1639
284,39,all,full,84,0.6612734153900909,1637
284,39,all,full,87,0.6575844340743212,1636
284,39,all,full,90,0.6545066404425365,1636
284,39,all,full,93,0.651176426586917,1636
284,39,all,full,96,0.6465064126512828,1636
284,39,all,full,99,0.6421028832406627,1636
284,39,all,full,102,0.638584634720816,1636
284,39,all,full,105,0.6347730008224134,1636
284,39,all,full,108,0.6292178896102263,1636
284,39,all,full,111,0.6242523359828823,1635
284,39,all,full,114,0.620671290906464,1633
284,39,all,full,117,0.6169929877214322,1631
284,39,all,full,120,0.6120634964786407,1629
304,39,all,full,0,0.6524911029900525,1665
304,39,all,full,3,0.6557094709191824,1664
304,39,all,full,6,0.6599501851518494,1663
304,39,all,full,9,0.6636836486273581,1662
304,39,all,full,12,0.6662928149959787,1661
304,39,all,full,15,0.6689491739178288,1660
304,39,all,full,18,0.6712580811842314,1659
304,39,all,full,21,0.6734561926112383,1658
304,39,all,full,24,0.6753345414311909,1657
304,39,all,full,27,0.6765328938052184,1656
304,39,all,full,30,0.6775317872285431,1655
304,39,all,full,33,0.6781802624052216,1654
304,39,all,full,36,0.6787969677196,1653
304,39,all,full,39,0.6793326710309119,1652
304,39,all,full,42,0.6797813663715172,1651
304,39,all,full,45,0.6793571889207817,1651
304,39,all,full,48,0.6786316392802446,1651
304,39,all,full,51,0.6769722710227181,1651
304,39,all,full,54,0.674735276734476,1651
304,39,all,full,57,0.6729850104519796,1651
304,39,all,full,60,0.6708411167105948,1651
304,39,all,full,63,0.6693003276501747,1650
304,39,all,full,66,0.6674528412469618,1649
304,39,all,full,69,0.6653537473886227,1647
304,39,all,full,72,0.6625725773491411,1645
304,39,all,full,75,0.6598347358887374,1643
304,39,all,full,78,0.6573150283716551,1641
304,39,all,full,81,0.6547830845424562,1639
304,39,all,full,84,0.6522401030177346,1637
304,39,all,full,87,0.648865194920129,1636
304,39,all,full,90,0.6455666586282918,1636
304,39,all,full,93,0.6411667549133966,1636
304,39,all,full,96,0.6358824801572975,1636
304,39,all,full,99,0.6307983229773314,1636
304,39,all,full,102,0.6262004009175394,1636
304,39,all,full,105,0.6210104846871427,1636
304,39,all,full,108,0.6150136360278615,1636
304,39,all,full,111,0.6090481899504532,1635
304,39,all,full,114,0.60452087326351,1633
304,39,all,full,117,0.6001367296964865,1631
304,39,all,full,120,0.5951776916424579,1629
1175,39,all,full,0,0.8131707906655387,1665
1175,39,all,full,3,0.8162130882327815,1664
1175,39,all,full,6,0.8200590243272773,1663
1175,39,all,full,9,0.8229656639203473,1662
1175,39,all,full,12,0.8247591792521697,1661
1175,39,all,full,15,0.8274877204338363,1660
1175,39,all,full,18,0.8300894335286075,1659
1175,39,all,full,21,0.8312920084635561,1658
1175,39,all,full,24,0.8318219475865564,1657
1175,39,all,full,27,0.8332566743410216,1656
1175,39,all,full,30,0.8337417519079589,1655
1175,39,all,full,33,0.83338776293196,1654
1175,39,all,full,36,0.8331681125113679,1653
1175,39,all,full,39,0.8336042713212161,1652
1175,39,all,full,42,0.8338119534275947,1651
1175,39,all,full,45,0.8325223768624277,1651
1175,39,all,full,48,0.8308822313413264,1651
1175,39,all,full,51,0.8293042737324067,1651
1175,39,all,full,54,0.8270281113521472,1651
1175,39,all,full,57,0.8238612368546974,1651
1175,39,all,full,60,0.8201172109619995,1651
1175,39,all,full,63,0.8187218113678915,1650
1175,39,all,full,66,0.816709217440081,1649
1175,39,all,full,69,0.8124623870666539,1647
1175,39,all,full,72,0.8078107691858535,1645
1175,39,all,full,75,0.8037227991119532,1643
1175,39,all,full,78,0.8004319305396147,1641
1175,39,all,full,81,0.7964274934973905,1639
1175,39,all,full,84,0.7922877265023209,1637
1175,39,all,full,87,0.7893496023936826,1636
1175,39,all,full,90,0.7864432359309679,1636
1175,39,all,full,93,0.7815991995625815,1636
1175,39,all,full,96,0.7760852617839323,1636
1175,39,all,full,99,0.7707342912176618,1636
1175,39,all,full,102,0.7658941271909679,1636
1175,39,all,full,105,0.7613196748652562,1636
1175,39,all,full,108,0.7560692865246057,1636
1175,39,all,full,111,0.7509061538777065,1635
1175,39,all,full,114,0.7463364423519395,1633
1175,39,all,full,117,0.741415855422977,1631
1175,39,all,full,120,0.7355463816433887,1629
1216,39,all,full,0,0.7091765214401768,1665
1216,39,all,full,3,0.7141674599920241,1664
1216,39,all,full,6,0.7183755351748854,1663
1216,39,all,full,9,0.7186414654325206,1662
1216,39,all,full,12,0.7197125823467658,1661
1216,39,all,full,15,0.7239099056314771,1660
1216,39,all,full,18,0.7270379913982743,1659
1216,39,all,full,21,0.7262936638021018,1658
1216,39,all,full,24,0.7259527111761248,1657
1216,39,all,full,27,0.729224492203209,1656
1216,39,all,full,30,0.7309645516618538,1655
1216,39,all,full,33,0.7286903924572585,1654
1216,39,all,full,36,0.7277108284312577,1653
1216,39,all,full,39,0.7299058454171647,1652
1216,39,all,full,42,0.731207289974139,1651
1216,39,all,full,45,0.7282721335784195,1651
1216,39,all,full,48,0.7259185896180426,1651
1216,39,all,full,51,0.7274559152311721,1651
1216,39,all,full,54,0.7270945309861632,1651
1216,39,all,full,57,0.7230721740557587,1651
1216,39,all,full,60,0.7202802962418604,1651
1216,39,all,full,63,0.7210012846152144,1650
1216,39,all,full,66,0.7207700192205071,1649
1216,39,all,full,69,0.7167716143654174,1647
1216,39,all,full,72,0.7130241992475606,1645
1216,39,all,full,75,0.7134397926628792,1643
1216,39,all,full,78,0.7120193018170687,1641
1216,39,all,full,81,0.7066804505583357,1639
1216,39,all,full,84,0.7028678329390915,1637
1216,39,all,full,87,0.7021540455618408,1636
1216,39,all,full,90,0.7005482789133441,1636
1216,39,all,full,93,0.6945692161688434,1636
1216,39,all,full,96,0.6886828923081906,1636
1216,39,all,full,99,0.6866908890363497,1636
1216,39,all,full,102,0.6831647231809403,1636
1216,39,all,full,105,0.6756759706138868,1636
1216,39,all,full,108,0.6693556759136111,1636
1216,39,all,full,111,0.6663764582707637,1635
1216,39,all,full,114,0.6634854033843784,1633
1216,39,all,full,117,0.6568126602914791,1631
1216,39,all,full,120,0.6506390124598441,1629
1335,39,all,full,0,0.7047227128897297,1665
1335,39,all,full,3,0.7072310356172353,1664
1335,39,all,full,6,0.7108829954572651,1663
1335,39,all,full,9,0.7146596728457132,1662
1335,39,all,full,12,0.7175013199809541,1661
1335,39,all,full,15,0.7202757319722456,1660
1335,39,all,full,18,0.7224853799332993,1659
1335,39,all,full,21,0.7242455906918245,1658
1335,39,all,full,24,0.7255723279987477,1657
1335,39,all,full,27,0.7259065802460788,1656
1335,39,all,full,30,0.7263840734042137,1655
1335,39,all,full,33,0.7269616145060932,1654
1335,39,all,full,36,0.7270849204648543,1653
1335,39,all,full,39,0.7269075822489134,1652
1335,39,all,full,42,0.7267672031691784,1651
1335,39,all,full,45,0.7256750882908631,1651
1335,39,all,full,48,0.7249097252673924,1651
1335,39,all,full,51,0.722746963432937,1651
1335,39,all,full,54,0.7201547018309331,1651
1335,39,all,full,57,0.7177922837872125,1651
1335,39,all,full,60,0.7151280162517316,1651
1335,39,all,full,63,0.7133447041252775,1650
1335,39,all,full,66,0.7114157046154373,1649
1335,39,all,full,69,0.7093482177569423,1647
1335,39,all,full,72,0.7070669077157108,1645
1335,39,all,full,75,0.7045308501591758,1643
1335,39,all,full,78,0.7021911067587698,1641
1335,39,all,full,81,0.6999815375326917,1639
1335,39,all,full,84,0.697873555833507,1637
1335,39,all,full,87,0.6947842914526607,1636
1335,39,all,full,90,0.6919676986411601,1636
1335,39,all,full,93,0.6882956691009756,1636
1335,39,all,full,96,0.6837414527066564,1636
1335,39,all,full,99,0.6790180974697453,1636
